2016-04-07 11:02:06,486 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":0,"completed_count":0},"thread_pool":{"active_size":1,"core_size":4,"current_size":1,"largest_size":1,"max_size":2147483647}}
2016-04-07 11:13:56,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:56,367 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:56,469 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:56,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:56,767 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:57,231 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:57,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:57,364 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:57,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:57,730 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:57,767 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:58,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:58,356 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:58,365 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:58,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:58,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:58,765 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:59,232 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:59,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:59,365 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:59,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:59,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:13:59,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:00,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:00,356 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:00,366 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:00,471 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:00,730 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:00,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:01,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:01,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:01,364 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:01,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:01,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:01,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:02,231 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:02,355 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:02,367 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:02,469 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:02,730 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:02,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:03,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:03,357 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:03,367 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:03,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:03,730 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:03,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:04,234 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:04,358 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:04,364 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:04,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:04,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:04,768 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:05,235 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":5,"completed_count":5},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:05,355 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":12,"completed_count":12},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:05,366 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":11,"completed_count":11},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:05,470 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":19,"completed_count":19},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
2016-04-07 11:14:05,731 INFO {"base":{"max_qpm":1500,"send_request_period":"40ms"},"request_queue":{"remainingCapacity":2147483647,"size":0},"task":{"all_count":7,"completed_count":7},"thread_pool":{"active_size":1,"core_size":4,"current_size":4,"largest_size":4,"max_size":2147483647}}
